Datetime,Open,High,Low,Close,Adj Close,Volume,MA5,MA20
2021-10-31 18:30:00+00:00,60537.37890625,60872.66796875,60532.34375,60766.0,60766.0,458133504,60660.74453125,61256.8603515625
2021-10-31 20:00:00+00:00,60749.71484375,61197.55859375,60617.09375,61197.55859375,61197.55859375,497803264,60810.13203125,61249.087890625
2021-10-31 21:30:00+00:00,61242.95703125,61632.01953125,61242.95703125,61431.09765625,61431.09765625,452739072,60948.771875,61259.6966796875
2021-10-31 23:00:00+00:00,61413.03515625,61629.78125,61259.01171875,61316.125,61316.125,209930240,61059.915625,61249.4162109375
2021-11-01 00:00:00+00:00,61320.44921875,61741.77734375,61265.9921875,61660.7578125,61660.7578125,181284864,61274.3078125,61246.96171875
2021-11-01 01:30:00+00:00,61655.0078125,61682.9609375,60119.24609375,60639.65625,60639.65625,646299648,61249.0390625,61198.953125
2021-11-01 03:00:00+00:00,60570.10546875,60646.73046875,59695.18359375,60325.4375,60325.4375,755064832,61074.61484375,61131.160546875
2021-11-01 04:30:00+00:00,60300.55078125,60868.78125,60300.55078125,60629.7265625,60629.7265625,385812480,60914.340625,61050.157421875
2021-11-01 06:00:00+00:00,60641.84765625,62250.7734375,60330.2578125,62033.55859375,62033.55859375,1838422016,61057.82734375,61043.530859375
2021-11-01 07:30:00+00:00,62045.484375,62385.60546875,61700.0703125,61866.265625,61866.265625,887531520,61098.92890625,61045.369921875
2021-11-01 09:00:00+00:00,61908.0390625,62174.5546875,61904.80859375,62035.78515625,62035.78515625,841670656,61378.1546875,61077.559375
2021-11-01 10:30:00+00:00,62062.95703125,62419.00390625,61849.26953125,61849.26953125,61849.26953125,904253440,61682.92109375,61106.07578125
2021-11-01 12:00:00+00:00,61849.70703125,62145.71875,61787.64453125,61900.0703125,61900.0703125,567967744,61936.98984375,61130.8587890625
2021-11-01 13:30:00+00:00,61937.90625,62028.64453125,61375.328125,61429.21875,61429.21875,149946368,61816.121875,61162.2873046875
2021-11-01 15:00:00+00:00,61482.36328125,61631.078125,61398.4140625,61421.078125,61421.078125,409174016,61727.084375,61189.222265625
2021-11-01 16:30:00+00:00,61397.17578125,61448.984375,60781.9453125,60781.9453125,60781.9453125,340582400,61476.31640625,61191.063671875
2021-11-01 18:00:00+00:00,60797.328125,61194.27734375,60487.63671875,61128.36328125,61128.36328125,775774208,61332.13515625,61224.95078125
2021-11-01 19:30:00+00:00,61143.6796875,61452.2890625,60663.51953125,60674.6328125,60674.6328125,238182400,61087.04765625,61221.7875
2021-11-01 21:00:00+00:00,60748.01953125,60966.71875,60493.26953125,60902.3125,60902.3125,180305920,60981.66640625,61228.8828125
2021-11-02 00:00:00+00:00,60963.25390625,61465.3984375,60673.0546875,61374.6328125,61374.6328125,944132096,60972.37734375,61268.174609375
2021-11-02 01:30:00+00:00,61352.60546875,61409.60546875,60900.03515625,60966.87890625,60966.87890625,449630208,61009.3640625,61278.2185546875
2021-11-02 03:00:00+00:00,60959.140625,60959.140625,60889.53125,60949.4296875,60949.4296875,8560640,60973.57734375,61265.812109375
2021-11-02 03:06:02+00:00,60909.39453125,60909.39453125,60909.39453125,60909.39453125,60909.39453125,0,61020.5296875,61239.726953125
